city,metric,date,value
seattle,tripsPerDay,2021-06-14,6000.0
seattle,tripsPerDay,2021-06-15,7300.0
seattle,tripsPerDay,2021-06-16,7900.0
seattle,tripsPerDay,2021-06-17,8800.0
seattle,tripsPerDay,2021-06-18,10000.0
seattle,tripsPerDay,2021-06-19,11800.0
seattle,tripsPerDay,2021-06-20,10400.0
seattle,tripsPerDay,2021-06-21,8300.0
seattle,tripsPerDay,2021-06-22,8800.0
seattle,tripsPerDay,2021-06-23,8600.0
seattle,tripsPerDay,2021-06-24,9000.0
seattle,tripsPerDay,2021-06-25,11200.0
seattle,tripsPerDay,2021-06-26,11800.0
seattle,tripsPerDay,2021-06-27,9100.0
seattle,tripsPerDay,2021-06-28,6300.0
seattle,tripsPerDay,2021-06-29,7000.0
seattle,tripsPerDay,2021-06-30,7600.0
seattle,tripsPerDay,2021-07-01,8900.0
seattle,tripsPerDay,2021-07-02,11600.0
seattle,tripsPerDay,2021-07-03,14900.0
seattle,tripsPerDay,2021-07-04,13000.0
seattle,tripsPerDay,2021-07-05,9200.0
seattle,tripsPerDay,2021-07-06,9500.0
seattle,tripsPerDay,2021-07-07,9800.0
seattle,tripsPerDay,2021-07-08,9500.0
seattle,tripsPerDay,2021-07-09,12000.0
seattle,tripsPerDay,2021-07-10,13500.0
seattle,tripsPerDay,2021-07-11,10200.0
seattle,tripsPerDay,2021-07-12,7900.0
seattle,tripsPerDay,2021-07-13,8000.0
seattle,tripsPerDay,2021-07-14,8800.0
seattle,tripsPerDay,2021-07-15,9300.0
seattle,tripsPerDay,2021-07-16,10800.0
seattle,tripsPerDay,2021-07-17,12700.0
seattle,tripsPerDay,2021-07-18,9300.0
seattle,tripsPerDay,2021-07-19,7600.0
seattle,tripsPerDay,2021-07-20,8100.0
seattle,tripsPerDay,2021-07-21,8100.0
seattle,tripsPerDay,2021-07-22,8700.0
seattle,tripsPerDay,2021-07-23,10700.0
seattle,tripsPerDay,2021-07-24,11800.0
seattle,tripsPerDay,2021-07-25,10500.0
seattle,tripsPerDay,2021-07-26,8300.0
seattle,tripsPerDay,2021-07-27,8900.0
seattle,tripsPerDay,2021-07-28,9900.0
seattle,tripsPerDay,2021-07-29,10400.0
seattle,tripsPerDay,2021-07-30,11900.0
seattle,tripsPerDay,2021-07-31,13500.0
seattle,tripsPerDay,2021-08-01,12500.0
seattle,tripsPerDay,2021-08-02,9800.0
seattle,tripsPerDay,2021-08-03,8800.0
seattle,tripsPerDay,2021-08-04,9900.0
seattle,tripsPerDay,2021-08-05,9700.0
seattle,tripsPerDay,2021-08-06,11000.0
seattle,tripsPerDay,2021-08-07,13400.0
seattle,tripsPerDay,2021-08-08,12700.0
seattle,tripsPerDay,2021-08-09,10000.0
seattle,tripsPerDay,2021-08-10,11000.0
seattle,tripsPerDay,2021-08-11,10200.0
seattle,tripsPerDay,2021-08-12,9300.0
seattle,tripsPerDay,2021-08-13,11900.0
seattle,tripsPerDay,2021-08-14,15100.0
seattle,tripsPerDay,2021-08-15,13400.0
seattle,tripsPerDay,2021-08-16,8600.0
seattle,tripsPerDay,2021-08-17,6700.0
seattle,tripsPerDay,2021-08-18,5500.0
seattle,tripsPerDay,2021-08-19,8300.0
seattle,tripsPerDay,2021-08-20,10200.0
seattle,tripsPerDay,2021-08-21,14900.0
seattle,tripsPerDay,2021-08-22,10400.0
seattle,tripsPerDay,2021-08-23,8900.0
seattle,tripsPerDay,2021-08-24,9100.0
seattle,tripsPerDay,2021-08-25,9100.0
seattle,tripsPerDay,2021-08-26,9500.0
seattle,tripsPerDay,2021-08-27,11200.0
seattle,tripsPerDay,2021-08-28,16400.0
seattle,tripsPerDay,2021-08-29,13800.0
seattle,tripsPerDay,2021-08-30,7600.0
seattle,tripsPerDay,2021-08-31,7500.0
seattle,tripsPerDay,2021-09-01,8400.0
seattle,tripsPerDay,2021-09-02,8900.0
seattle,tripsPerDay,2021-09-03,10600.0
seattle,tripsPerDay,2021-09-04,16500.0
seattle,tripsPerDay,2021-09-05,15700.0
seattle,tripsPerDay,2021-09-06,12500.0
seattle,tripsPerDay,2021-09-07,9100.0
seattle,tripsPerDay,2021-09-08,8400.0
seattle,tripsPerDay,2021-09-09,8800.0
seattle,tripsPerDay,2021-09-10,9600.0
seattle,tripsPerDay,2021-09-11,14400.0
seattle,tripsPerDay,2021-09-12,10600.0
seattle,tripsPerDay,2021-09-13,9000.0
seattle,tripsPerDay,2021-09-14,9100.0
seattle,tripsPerDay,2021-09-15,8700.0
seattle,tripsPerDay,2021-09-16,8900.0
seattle,tripsPerDay,2021-09-17,7700.0
seattle,tripsPerDay,2021-09-18,8800.0
seattle,tripsPerDay,2021-09-19,10400.0
seattle,tripsPerDay,2021-09-20,8400.0
seattle,tripsPerDay,2021-09-21,8400.0
seattle,tripsPerDay,2021-09-22,7800.0
seattle,tripsPerDay,2021-09-23,8100.0
seattle,tripsPerDay,2021-09-24,11400.0
seattle,tripsPerDay,2021-09-25,15300.0
seattle,tripsPerDay,2021-09-26,6200.0
seattle,tripsPerDay,2021-09-27,5800.0
seattle,tripsPerDay,2021-09-28,7600.0
seattle,tripsPerDay,2021-09-29,7300.0
seattle,tripsPerDay,2021-09-30,5900.0
seattle,tripsPerDay,2021-10-01,11500.0
seattle,tripsPerDay,2021-10-02,12600.0
seattle,tripsPerDay,2021-10-03,9800.0
seattle,tripsPerDay,2021-10-04,7200.0
seattle,tripsPerDay,2021-10-05,5800.0
seattle,tripsPerDay,2021-10-06,7300.0
seattle,tripsPerDay,2021-10-07,11100.0
seattle,tripsPerDay,2021-10-08,10700.0
seattle,tripsPerDay,2021-10-09,9300.0
seattle,tripsPerDay,2021-10-10,6900.0
seattle,tripsPerDay,2021-10-11,6200.0
seattle,tripsPerDay,2021-10-12,5300.0
seattle,tripsPerDay,2021-10-13,6300.0
seattle,tripsPerDay,2021-10-14,6700.0
seattle,tripsPerDay,2021-10-15,9400.0
seattle,tripsPerDay,2021-10-16,12600.0
seattle,tripsPerDay,2021-10-17,8600.0
seattle,tripsPerDay,2021-10-18,6400.0
seattle,tripsPerDay,2021-10-19,7100.0
seattle,tripsPerDay,2021-10-20,6100.0
seattle,tripsPerDay,2021-10-21,5900.0
seattle,tripsPerDay,2021-10-22,5200.0
seattle,tripsPerDay,2021-10-23,9500.0
seattle,tripsPerDay,2021-10-24,5600.0
seattle,tripsPerDay,2021-10-25,7000.0
seattle,tripsPerDay,2021-10-26,5500.0
seattle,tripsPerDay,2021-10-27,4700.0
seattle,tripsPerDay,2021-10-28,3400.0
seattle,tripsPerDay,2021-10-29,7000.0
seattle,tripsPerDay,2021-10-30,10100.0
seattle,tripsPerDay,2021-10-31,10700.0
seattle,tripsPerDay,2021-11-01,5200.0
seattle,tripsPerDay,2021-11-02,4500.0
seattle,tripsPerDay,2021-11-03,5000.0
seattle,tripsPerDay,2021-11-04,5300.0
seattle,tripsPerDay,2021-11-05,7800.0
seattle,tripsPerDay,2021-11-06,5900.0
seattle,tripsPerDay,2021-11-07,4400.0
seattle,tripsPerDay,2021-11-08,5200.0
seattle,tripsPerDay,2021-11-09,4000.0
seattle,tripsPerDay,2021-11-10,5400.0
seattle,tripsPerDay,2021-11-11,3900.0
seattle,tripsPerDay,2021-11-12,6100.0
seattle,tripsPerDay,2021-11-13,7300.0
seattle,tripsPerDay,2021-11-14,3400.0
seattle,tripsPerDay,2021-11-15,4200.0
seattle,tripsPerDay,2021-11-16,5200.0
seattle,tripsPerDay,2021-11-17,5600.0
seattle,tripsPerDay,2021-11-18,4300.0
seattle,tripsPerDay,2021-11-19,7100.0
seattle,tripsPerDay,2021-11-20,8200.0
seattle,tripsPerDay,2021-11-21,8900.0
seattle,tripsPerDay,2021-11-22,4400.0
seattle,tripsPerDay,2021-11-23,5600.0
seattle,tripsPerDay,2021-11-24,5200.0
seattle,tripsPerDay,2021-11-25,2400.0
seattle,tripsPerDay,2021-11-26,5900.0
seattle,tripsPerDay,2021-11-27,3800.0
seattle,tripsPerDay,2021-11-28,3700.0
seattle,tripsPerDay,2021-11-29,4400.0
seattle,tripsPerDay,2021-11-30,4300.0
seattle,tripsPerDay,2021-12-01,5200.0
seattle,tripsPerDay,2021-12-02,4500.0
seattle,tripsPerDay,2021-12-03,6900.0
seattle,tripsPerDay,2021-12-04,5500.0
seattle,tripsPerDay,2021-12-05,7400.0
seattle,tripsPerDay,2021-12-06,4500.0
seattle,tripsPerDay,2021-12-07,4200.0
seattle,tripsPerDay,2021-12-08,4100.0
seattle,tripsPerDay,2021-12-09,5100.0
seattle,tripsPerDay,2021-12-10,4400.0
seattle,tripsPerDay,2021-12-11,5400.0
seattle,tripsPerDay,2021-12-12,3500.0
seattle,tripsPerDay,2021-12-13,3300.0
seattle,tripsPerDay,2021-12-14,3500.0
seattle,tripsPerDay,2021-12-15,3600.0
seattle,tripsPerDay,2021-12-16,4400.0
seattle,tripsPerDay,2021-12-17,4700.0
seattle,tripsPerDay,2021-12-18,3700.0
seattle,tripsPerDay,2021-12-19,4600.0
seattle,tripsPerDay,2021-12-20,3600.0
seattle,tripsPerDay,2021-12-21,3700.0
seattle,tripsPerDay,2021-12-22,2900.0
seattle,tripsPerDay,2021-12-23,3800.0
seattle,tripsPerDay,2021-12-24,2600.0
seattle,tripsPerDay,2021-12-25,2000.0
seattle,tripsPerDay,2021-12-26,400.0
seattle,tripsPerDay,2021-12-27,200.0
seattle,tripsPerDay,2021-12-28,200.0
seattle,tripsPerDay,2021-12-29,300.0
seattle,tripsPerDay,2021-12-30,300.0
seattle,tripsPerDay,2021-12-31,400.0
seattle,tripsPerDay,2022-01-01,400.0
seattle,tripsPerDay,2022-01-02,300.0
seattle,tripsPerDay,2022-01-03,1200.0
seattle,tripsPerDay,2022-01-04,2000.0
seattle,tripsPerDay,2022-01-05,2000.0
seattle,tripsPerDay,2022-01-06,1700.0
seattle,tripsPerDay,2022-01-07,2800.0
seattle,tripsPerDay,2022-01-08,4800.0
seattle,tripsPerDay,2022-01-09,5000.0
seattle,tripsPerDay,2022-01-10,3000.0
seattle,tripsPerDay,2022-01-11,2200.0
seattle,tripsPerDay,2022-01-12,3600.0
seattle,tripsPerDay,2022-01-13,4200.0
seattle,tripsPerDay,2022-01-14,5500.0
seattle,tripsPerDay,2022-01-15,6300.0
seattle,tripsPerDay,2022-01-16,5500.0
seattle,tripsPerDay,2022-01-17,4400.0
seattle,tripsPerDay,2022-01-18,3400.0
seattle,tripsPerDay,2022-01-19,3700.0
seattle,tripsPerDay,2022-01-20,3900.0
seattle,tripsPerDay,2022-01-21,6100.0
seattle,tripsPerDay,2022-01-22,6500.0
seattle,tripsPerDay,2022-01-23,4800.0
seattle,tripsPerDay,2022-01-24,3700.0
seattle,tripsPerDay,2022-01-25,4400.0
seattle,tripsPerDay,2022-01-26,4000.0
seattle,tripsPerDay,2022-01-27,4600.0
seattle,tripsPerDay,2022-01-28,5800.0
seattle,tripsPerDay,2022-01-29,7200.0
seattle,tripsPerDay,2022-01-30,3800.0
seattle,tripsPerDay,2022-01-31,4000.0
seattle,tripsPerDay,2022-02-01,3900.0
seattle,tripsPerDay,2022-02-02,3700.0
seattle,tripsPerDay,2022-02-03,4200.0
seattle,tripsPerDay,2022-02-04,5300.0
seattle,tripsPerDay,2022-02-05,6600.0
seattle,tripsPerDay,2022-02-06,6200.0
seattle,tripsPerDay,2022-02-07,4400.0
seattle,tripsPerDay,2022-02-08,4300.0
seattle,tripsPerDay,2022-02-09,5300.0
seattle,tripsPerDay,2022-02-10,4900.0
seattle,tripsPerDay,2022-02-11,6100.0
seattle,tripsPerDay,2022-02-12,7400.0
seattle,tripsPerDay,2022-02-13,5200.0
seattle,tripsPerDay,2022-02-14,3100.0
seattle,tripsPerDay,2022-02-15,3100.0
seattle,tripsPerDay,2022-02-16,3200.0
seattle,tripsPerDay,2022-02-17,3600.0
seattle,tripsPerDay,2022-02-18,5700.0
seattle,tripsPerDay,2022-02-19,5800.0
seattle,tripsPerDay,2022-02-20,4300.0
seattle,tripsPerDay,2022-02-21,3100.0
seattle,tripsPerDay,2022-02-22,2900.0
seattle,tripsPerDay,2022-02-23,3200.0
seattle,tripsPerDay,2022-02-24,4000.0
seattle,tripsPerDay,2022-02-25,4800.0
seattle,tripsPerDay,2022-02-26,3800.0
seattle,tripsPerDay,2022-02-27,2700.0
seattle,tripsPerDay,2022-02-28,1800.0
seattle,tripsPerDay,2022-03-01,5000.0
seattle,tripsPerDay,2022-03-02,4700.0
seattle,tripsPerDay,2022-03-03,4500.0
seattle,tripsPerDay,2022-03-04,5300.0
seattle,tripsPerDay,2022-03-05,7000.0
seattle,tripsPerDay,2022-03-06,5600.0
seattle,tripsPerDay,2022-03-07,4300.0
seattle,tripsPerDay,2022-03-08,4300.0
seattle,tripsPerDay,2022-03-09,4300.0
seattle,tripsPerDay,2022-03-10,4800.0
seattle,tripsPerDay,2022-03-11,6200.0
seattle,tripsPerDay,2022-03-12,6600.0
seattle,tripsPerDay,2022-03-13,5000.0
seattle,tripsPerDay,2022-03-14,2800.0
seattle,tripsPerDay,2022-03-15,4100.0
seattle,tripsPerDay,2022-03-16,5400.0
seattle,tripsPerDay,2022-03-17,5300.0
seattle,tripsPerDay,2022-03-18,6400.0
seattle,tripsPerDay,2022-03-19,5500.0
seattle,tripsPerDay,2022-03-20,4700.0
seattle,tripsPerDay,2022-03-21,3600.0
seattle,tripsPerDay,2022-03-22,6500.0
seattle,tripsPerDay,2022-03-23,4400.0
seattle,tripsPerDay,2022-03-24,6000.0
seattle,tripsPerDay,2022-03-25,9800.0
seattle,tripsPerDay,2022-03-26,13300.0
seattle,tripsPerDay,2022-03-27,9700.0
seattle,tripsPerDay,2022-03-28,5000.0
seattle,tripsPerDay,2022-03-29,5800.0
seattle,tripsPerDay,2022-03-30,4700.0
seattle,tripsPerDay,2022-03-31,6500.0
seattle,tripsPerDay,2022-04-01,7600.0
seattle,tripsPerDay,2022-04-02,10400.0
seattle,tripsPerDay,2022-04-03,5500.0
seattle,tripsPerDay,2022-04-04,4600.0
seattle,tripsPerDay,2022-04-05,6100.0
seattle,tripsPerDay,2022-04-06,7700.0
seattle,tripsPerDay,2022-04-07,8400.0
seattle,tripsPerDay,2022-04-08,7700.0
seattle,tripsPerDay,2022-04-09,8100.0
seattle,tripsPerDay,2022-04-10,4900.0
seattle,tripsPerDay,2022-04-11,5300.0
seattle,tripsPerDay,2022-04-12,5100.0
seattle,tripsPerDay,2022-04-13,5500.0
seattle,tripsPerDay,2022-04-14,6400.0
seattle,tripsPerDay,2022-04-15,10600.0
seattle,tripsPerDay,2022-04-16,9900.0
seattle,tripsPerDay,2022-04-17,9000.0
seattle,tripsPerDay,2022-04-18,3700.0
seattle,tripsPerDay,2022-04-19,6400.0
seattle,tripsPerDay,2022-04-20,5800.0
seattle,tripsPerDay,2022-04-21,6100.0
seattle,tripsPerDay,2022-04-22,10000.0
seattle,tripsPerDay,2022-04-23,12800.0
seattle,tripsPerDay,2022-04-24,10900.0
seattle,tripsPerDay,2022-04-25,5800.0
seattle,tripsPerDay,2022-04-26,6000.0
seattle,tripsPerDay,2022-04-27,7100.0
seattle,tripsPerDay,2022-04-28,7500.0
seattle,tripsPerDay,2022-04-29,11600.0
seattle,tripsPerDay,2022-04-30,12900.0
seattle,tripsPerDay,2022-05-01,11000.0
seattle,tripsPerDay,2022-05-02,6000.0
seattle,tripsPerDay,2022-05-03,7200.0
seattle,tripsPerDay,2022-05-04,11000.0
seattle,tripsPerDay,2022-05-05,5500.0
seattle,tripsPerDay,2022-05-06,6600.0
seattle,tripsPerDay,2022-05-07,9400.0
seattle,tripsPerDay,2022-05-08,9100.0
seattle,tripsPerDay,2022-05-09,7200.0
seattle,tripsPerDay,2022-05-10,8000.0
seattle,tripsPerDay,2022-05-11,8000.0
seattle,tripsPerDay,2022-05-12,5600.0
seattle,tripsPerDay,2022-05-13,9900.0
seattle,tripsPerDay,2022-05-14,12700.0
seattle,tripsPerDay,2022-05-15,5500.0
seattle,tripsPerDay,2022-05-16,7700.0
seattle,tripsPerDay,2022-05-17,7900.0
seattle,tripsPerDay,2022-05-18,7500.0
seattle,tripsPerDay,2022-05-19,9000.0
seattle,tripsPerDay,2022-05-20,11900.0
seattle,tripsPerDay,2022-05-21,16500.0
seattle,tripsPerDay,2022-05-22,14800.0
seattle,tripsPerDay,2022-05-23,10100.0
seattle,tripsPerDay,2022-05-24,8700.0
seattle,tripsPerDay,2022-05-25,10800.0
seattle,tripsPerDay,2022-05-26,9500.0
seattle,tripsPerDay,2022-05-27,14000.0
seattle,tripsPerDay,2022-05-28,9600.0
seattle,tripsPerDay,2022-05-29,8200.0
seattle,tripsPerDay,2022-05-30,10000.0
seattle,tripsPerDay,2022-05-31,10300.0
seattle,tripsPerDay,2022-06-01,9500.0
seattle,tripsPerDay,2022-06-02,10400.0
seattle,tripsPerDay,2022-06-03,11300.0
seattle,tripsPerDay,2022-06-04,15800.0
seattle,tripsPerDay,2022-06-05,12400.0
seattle,tripsPerDay,2022-06-06,11100.0
seattle,tripsPerDay,2022-06-07,12000.0
seattle,tripsPerDay,2022-06-08,12500.0
seattle,tripsPerDay,2022-06-09,5900.0
seattle,tripsPerDay,2022-06-10,12100.0
seattle,tripsPerDay,2022-06-11,19500.0
seattle,tripsPerDay,2022-06-12,12700.0
seattle,tripsPerDay,2022-06-13,11000.0
seattle,tripsPerDay,2022-06-14,12100.0
seattle,tripsPerDay,2022-06-15,11400.0
seattle,tripsPerDay,2022-06-16,13400.0
seattle,tripsPerDay,2022-06-17,11000.0
seattle,tripsPerDay,2022-06-18,18600.0
seattle,tripsPerDay,2022-06-19,14900.0
seattle,tripsPerDay,2022-06-20,12400.0
seattle,tripsPerDay,2022-06-21,13200.0
seattle,tripsPerDay,2022-06-22,11300.0
seattle,tripsPerDay,2022-06-23,14200.0
seattle,tripsPerDay,2022-06-24,17000.0
seattle,tripsPerDay,2022-06-25,21700.0
seattle,tripsPerDay,2022-06-26,21200.0
seattle,tripsPerDay,2022-06-27,13700.0
seattle,tripsPerDay,2022-06-28,11100.0
seattle,tripsPerDay,2022-06-29,12800.0
seattle,tripsPerDay,2022-06-30,13700.0
seattle,tripsPerDay,2022-07-01,16600.0
seattle,tripsPerDay,2022-07-02,15700.0
seattle,tripsPerDay,2022-07-03,8800.0
seattle,tripsPerDay,2022-07-04,18300.0
seattle,tripsPerDay,2022-07-05,10700.0
seattle,tripsPerDay,2022-07-06,11300.0
seattle,tripsPerDay,2022-07-07,14700.0
seattle,tripsPerDay,2022-07-08,17100.0
seattle,tripsPerDay,2022-07-09,23000.0
seattle,tripsPerDay,2022-07-10,17200.0
seattle,tripsPerDay,2022-07-11,13200.0
seattle,tripsPerDay,2022-07-12,13200.0
seattle,tripsPerDay,2022-07-13,13100.0
seattle,tripsPerDay,2022-07-14,13700.0
seattle,tripsPerDay,2022-07-15,16300.0
seattle,tripsPerDay,2022-07-16,17900.0
seattle,tripsPerDay,2022-07-17,14000.0
seattle,tripsPerDay,2022-07-18,12000.0
seattle,tripsPerDay,2022-07-19,12900.0
seattle,tripsPerDay,2022-07-20,13900.0
seattle,tripsPerDay,2022-07-21,14900.0
seattle,tripsPerDay,2022-07-22,18400.0
seattle,tripsPerDay,2022-07-23,21700.0
seattle,tripsPerDay,2022-07-24,18700.0
seattle,tripsPerDay,2022-07-25,13500.0
seattle,tripsPerDay,2022-07-26,14800.0
seattle,tripsPerDay,2022-07-27,15800.0
seattle,tripsPerDay,2022-07-28,16400.0
seattle,tripsPerDay,2022-07-29,19700.0
seattle,tripsPerDay,2022-07-30,22300.0
seattle,tripsPerDay,2022-07-31,18300.0
seattle,tripsPerDay,2022-08-01,14000.0
seattle,tripsPerDay,2022-08-02,14900.0
seattle,tripsPerDay,2022-08-03,17100.0
seattle,tripsPerDay,2022-08-04,14000.0
seattle,tripsPerDay,2022-08-05,18800.0
seattle,tripsPerDay,2022-08-06,22200.0
seattle,tripsPerDay,2022-08-07,18300.0
seattle,tripsPerDay,2022-08-08,15300.0
seattle,tripsPerDay,2022-08-09,14800.0
seattle,tripsPerDay,2022-08-10,14800.0
seattle,tripsPerDay,2022-08-11,15500.0
seattle,tripsPerDay,2022-08-12,17700.0
seattle,tripsPerDay,2022-08-13,19400.0
seattle,tripsPerDay,2022-08-14,17600.0
seattle,tripsPerDay,2022-08-15,13700.0
seattle,tripsPerDay,2022-08-16,14200.0
seattle,tripsPerDay,2022-08-17,14700.0
seattle,tripsPerDay,2022-08-18,18500.0
seattle,tripsPerDay,2022-08-19,17800.0
seattle,tripsPerDay,2022-08-20,20500.0
seattle,tripsPerDay,2022-08-21,17800.0
seattle,tripsPerDay,2022-08-22,14100.0
seattle,tripsPerDay,2022-08-23,15300.0
seattle,tripsPerDay,2022-08-24,16200.0
seattle,tripsPerDay,2022-08-25,19800.0
seattle,tripsPerDay,2022-08-26,19700.0
seattle,tripsPerDay,2022-08-27,21200.0
seattle,tripsPerDay,2022-08-28,18500.0
seattle,tripsPerDay,2022-08-29,13400.0
seattle,tripsPerDay,2022-08-30,14900.0
seattle,tripsPerDay,2022-08-31,16700.0
seattle,tripsPerDay,2022-09-01,16100.0
seattle,tripsPerDay,2022-09-02,18100.0
seattle,tripsPerDay,2022-09-03,19800.0
seattle,tripsPerDay,2022-09-04,19600.0
seattle,tripsPerDay,2022-09-05,16800.0
seattle,tripsPerDay,2022-09-06,14400.0
seattle,tripsPerDay,2022-09-07,14100.0
seattle,tripsPerDay,2022-09-08,14000.0
seattle,tripsPerDay,2022-09-09,18900.0
seattle,tripsPerDay,2022-09-10,25500.0
seattle,tripsPerDay,2022-09-11,18700.0
seattle,tripsPerDay,2022-09-12,19600.0
seattle,tripsPerDay,2022-09-13,16200.0
seattle,tripsPerDay,2022-09-14,15400.0
seattle,tripsPerDay,2022-09-15,14900.0
seattle,tripsPerDay,2022-09-16,17000.0
seattle,tripsPerDay,2022-09-17,20500.0
seattle,tripsPerDay,2022-09-18,15900.0
seattle,tripsPerDay,2022-09-19,13100.0
seattle,tripsPerDay,2022-09-20,13900.0
seattle,tripsPerDay,2022-09-21,14600.0
seattle,tripsPerDay,2022-09-22,15600.0
seattle,tripsPerDay,2022-09-23,18400.0
seattle,tripsPerDay,2022-09-24,24500.0
seattle,tripsPerDay,2022-09-25,21700.0
seattle,tripsPerDay,2022-09-26,14500.0
seattle,tripsPerDay,2022-09-27,16900.0
seattle,tripsPerDay,2022-09-28,14000.0
seattle,tripsPerDay,2022-09-29,16600.0
seattle,tripsPerDay,2022-09-30,20900.0
seattle,tripsPerDay,2022-10-01,22700.0
seattle,tripsPerDay,2022-10-02,18000.0
seattle,tripsPerDay,2022-10-03,15500.0
seattle,tripsPerDay,2022-10-04,14000.0
seattle,tripsPerDay,2022-10-05,14600.0
seattle,tripsPerDay,2022-10-06,14800.0
seattle,tripsPerDay,2022-10-07,18200.0
seattle,tripsPerDay,2022-10-08,20700.0
seattle,tripsPerDay,2022-10-09,18300.0
seattle,tripsPerDay,2022-10-10,13800.0
seattle,tripsPerDay,2022-10-11,14400.0
seattle,tripsPerDay,2022-10-12,14700.0
seattle,tripsPerDay,2022-10-13,15700.0
seattle,tripsPerDay,2022-10-14,18900.0
seattle,tripsPerDay,2022-10-15,26900.0
seattle,tripsPerDay,2022-10-16,22000.0
seattle,tripsPerDay,2022-10-17,13900.0
seattle,tripsPerDay,2022-10-18,13200.0
seattle,tripsPerDay,2022-10-19,14400.0
seattle,tripsPerDay,2022-10-20,13900.0
seattle,tripsPerDay,2022-10-21,9800.0
seattle,tripsPerDay,2022-10-22,10300.0
seattle,tripsPerDay,2022-10-23,11700.0
seattle,tripsPerDay,2022-10-24,9300.0
seattle,tripsPerDay,2022-10-25,8700.0
seattle,tripsPerDay,2022-10-26,11000.0
seattle,tripsPerDay,2022-10-27,12500.0
seattle,tripsPerDay,2022-10-28,13800.0
seattle,tripsPerDay,2022-10-29,18100.0
seattle,tripsPerDay,2022-10-30,13800.0
seattle,tripsPerDay,2022-10-31,9400.0
seattle,tripsPerDay,2022-11-01,10700.0
seattle,tripsPerDay,2022-11-02,8400.0
seattle,tripsPerDay,2022-11-03,7000.0
seattle,tripsPerDay,2022-11-04,11600.0
seattle,tripsPerDay,2022-11-05,13700.0
seattle,tripsPerDay,2022-11-06,8300.0
seattle,tripsPerDay,2022-11-07,6200.0
seattle,tripsPerDay,2022-11-08,6800.0
seattle,tripsPerDay,2022-11-09,9000.0
seattle,tripsPerDay,2022-11-10,10400.0
seattle,tripsPerDay,2022-11-11,12200.0
seattle,tripsPerDay,2022-11-12,12600.0
seattle,tripsPerDay,2022-11-13,9900.0
seattle,tripsPerDay,2022-11-14,8600.0
seattle,tripsPerDay,2022-11-15,9500.0
seattle,tripsPerDay,2022-11-16,9600.0
seattle,tripsPerDay,2022-11-17,10500.0
seattle,tripsPerDay,2022-11-18,11100.0
seattle,tripsPerDay,2022-11-19,12000.0
seattle,tripsPerDay,2022-11-20,8600.0
seattle,tripsPerDay,2022-11-21,7900.0
seattle,tripsPerDay,2022-11-22,5400.0
seattle,tripsPerDay,2022-11-23,8800.0
seattle,tripsPerDay,2022-11-24,6000.0
seattle,tripsPerDay,2022-11-25,4600.0
seattle,tripsPerDay,2022-11-26,8100.0
seattle,tripsPerDay,2022-11-27,9300.0
seattle,tripsPerDay,2022-11-28,6600.0
seattle,tripsPerDay,2022-11-29,4000.0
seattle,tripsPerDay,2022-11-30,4700.0
seattle,tripsPerDay,2022-12-01,6000.0
seattle,tripsPerDay,2022-12-02,6900.0
seattle,tripsPerDay,2022-12-03,6900.0
seattle,tripsPerDay,2022-12-04,3700.0
seattle,tripsPerDay,2022-12-05,5900.0
seattle,tripsPerDay,2022-12-06,6800.0
seattle,tripsPerDay,2022-12-07,7400.0
seattle,tripsPerDay,2022-12-08,6900.0
seattle,tripsPerDay,2022-12-09,5600.0
seattle,tripsPerDay,2022-12-10,5600.0
seattle,tripsPerDay,2022-12-11,7500.0
seattle,tripsPerDay,2022-12-12,6200.0
seattle,tripsPerDay,2022-12-13,6800.0
seattle,tripsPerDay,2022-12-14,7300.0
seattle,tripsPerDay,2022-12-15,11700.0
seattle,tripsPerDay,2022-12-16,9500.0
seattle,tripsPerDay,2022-12-17,5900.0
seattle,tripsPerDay,2022-12-18,4900.0
seattle,tripsPerDay,2022-12-19,3900.0
seattle,tripsPerDay,2022-12-20,2400.0
seattle,tripsPerDay,2022-12-21,2700.0
seattle,tripsPerDay,2022-12-22,2800.0
seattle,tripsPerDay,2022-12-23,1100.0
seattle,tripsPerDay,2022-12-24,2700.0
seattle,tripsPerDay,2022-12-25,2300.0
seattle,tripsPerDay,2022-12-26,3600.0
seattle,tripsPerDay,2022-12-27,3400.0
seattle,tripsPerDay,2022-12-28,5500.0
seattle,tripsPerDay,2022-12-29,4700.0
seattle,tripsPerDay,2022-12-30,5200.0
seattle,tripsPerDay,2022-12-31,9500.0
seattle,tripsPerDay,2023-01-01,11300.0
seattle,tripsPerDay,2023-01-02,5400.0
seattle,tripsPerDay,2023-01-03,5900.0
seattle,tripsPerDay,2023-01-04,6200.0
seattle,tripsPerDay,2023-01-05,6900.0
seattle,tripsPerDay,2023-01-06,6800.0
seattle,tripsPerDay,2023-01-07,5800.0
seattle,tripsPerDay,2023-01-08,6300.0
seattle,tripsPerDay,2023-01-09,5000.0
seattle,tripsPerDay,2023-01-10,7100.0
seattle,tripsPerDay,2023-01-11,7100.0
seattle,tripsPerDay,2023-01-12,5400.0
seattle,tripsPerDay,2023-01-13,6700.0
seattle,tripsPerDay,2023-01-14,9300.0
seattle,tripsPerDay,2023-01-15,4700.0
seattle,tripsPerDay,2023-01-16,6800.0
seattle,tripsPerDay,2023-01-17,6300.0
